segment_id,author_group,work,book,total_ngrams,que ,bus , con,ibus, in ,rum ,tur , et , pro,tum , ad ,unt ,tis ,ere ,ant , quo,cum , qua, qui,ius ,ium ,orum,ent ,erat,s co, per,ione,cons, omn,t qu, cum,sque,ris ,rat ,s in,um c,tus , cae,ntur, ex ,caes,aesa,esar,e co,itat,tque,e in,atqu, atq,rent,sse , int,um e,tes ,s qu,iam ,um a,esse, ut ,is c,tion,isse,inte,prae, pra,nes , se ,m co,tem ,qui ,runt,quod,um i,us c,nibu, cas,ter , leg,erun,m in,uod ,us a, pos,mili,eque,rant,omni,nter,s re,nis ,bant,um p,eran,entu, non,us e, par,tate, mil,eret,is a, imp,s pr,ribu,uita, ab ,iis ,enti,ue i, ess,eren,quit,cast,equi,s ad,tibu,uit ,nem , mag, loc,ret ,sset,set , com,non ,stri,bat ,quae,astr, equ,t in,impe,ebat,uae ,atio,dum , fac,atur,m qu,num ,uam ,um s,sent, rel,mque,titu,peri,is e,us p,magn,egio,reli,ore ,itum,gion,ue a,stra,cont,ue e, hos,is p,us i, era,are ,antu,ment,s ex,eban,m re,rem ,ilit,t et,quam,m pr,res ,legi,nequ,s su,t co, neq,dere,iter,nt a,liqu,atis,ioni,tra ,ssen, opp,sar ,uis , pri,one ,is i,rcit,host,issi,nt e,tine,ostr,tere,e qu, nos,um u,fici,re c,cere,e pr,e ad,nost,iae ,s ca,citu,erci,part,est ,poss,dem ,uos ,t pr,tris,ones,ueni,tati,m ex,e re,um d,lia ,lum ,is s,pera, bel, gal,mitt, his,m ad,e ex,eius,uibu, de ,etur,ari , est,et c, hab,exer,tatu, ips,gall, sub,comm,eliq, aut,isqu,ine , die,um m,stit,uera, exe,us s,erit, tem,temp, cog, ins,onem, tra,fect, nau,nt q,tudi,oste,nt i,bell,osse,e po,mult,am p,s di,omne, ac ,i co,atus,t se,niti,rati,xerc,tium,re p,t ne,sari,um l,nt c, mul,nere,conf,ites,mper,his ,re a,uide,e et,is r, sup,o co,um n, eo ,um r, ciu,um q,prop, uen,atum,ibi ,umqu,i qu,et a,s de, dis,es a,t ut,alli,ebus,t ca,ciui,is d,men ,ilia,retu,e su,tos ,m pe,et p,dine,onst,erti,muni,ompe,m es,m su,oppi,ppid,udin,endi,uent,sidi,ssim,iner,nt s,a co,umen,habe,teri,us q,s pe,em p,ate ,cess,arte,rior,t re, pot,miss,tant,s et,t ad,iuit,itur, ill,ue c,onsi,nt p,itud,ctis,onib,usqu,m ca,aut ,lio ,sili,s es,in c, pom,pomp, sed,tiam,nsti, cau,es e,re i,es c,mpei,inci,iore,ndum,ider,circ,t at,ente, cop,us d,port, cir,it e,us r,copi, ne ,m de,mnib, si ,re e,uas ,lli ,onte,erio,nus ,um t,t si, acc,ntia, exp, ali,um f,pugn, rec, inc,s pa, ita,aque,caus,ugna,tori,cogn,per ,m se,ue o,raes,itio,ros , eiu,es i,quo ,sed ,ndi ,cis ,nt n,pedi,uiss,is m,s cu,onsu,s se,mis , res,e ca,proe,roel,oeli,i pr,edit,s mi,tas ,em a,iber,e de,atem,quib,sequ,is q,m et,roma,et s,ausa, uer,ita ,aris,dit , rom,s no,mnes,os a,ero ,uper, pau,lis ,r qu,is u, uid, mun,sis ,e no,t cu,e om, sua, hae,us u,hort, reb,oman,erum,sare,sus ,sit ,egat,lega,ntum,ias ,um o,it q,prof,i po,post,arum,nte , sin,eri , adu,adue,nam ,em c,prim,am a,m pa,ati ,mum ,et i,em i,nsil,uers,i in,et q, ant,se i,lium,rebu,fact, rem,us m, fin,em e,uoru,ectu,se c, suo,gere,ue p,orta,sum ,ulti,tio ,tran,ecti,es p,s po,osti,it a,comp,opia,am c,ante,abat,e pe,supe,pert, num,t no,a re,se a,a qu,ae c,isti,quos,t su,um h,peru,e di,llum,eum ,mani,bere,pere,ad c,quid,itis,nt u,gnit, ger,us n,itus,ur a,am i,rans,eoru, sib,agna,loco,a in,ique, ini,sibi,m po,it c,lite,auer,m mi,a ca,tima,stro,llia,long,anim,mpor,em s,iliu,natu, lon, sui, exi,m di,batu,stat,ctus,it i,ener,leri,ecta,uum ,orib, sum,unit,cipi,usa ,tend, eor,umer,e se,icer,i ca,t ex,naui,s ma,quis,m no, fru,ire ,qua ,cit ,is o,t ma, def,m cu,itte, col, coh,coho,ohor, ani,inqu, fer,omin,m le,am e, arm,trib,oco , for,onti,gna ,essi,terr,nume,ad e,m ue,s ci,at e,s au,s at, tan,inis,in s,aren,tera,ur q,eter,et n, tri, tam,esqu,iqui,nt h,ata ,iunt,s ho,ani ,os c,tit ,at i, occ, eum,is n,amen,cto ,in p, flu,ores,at c,o in,nium,os p,ue s,untu,e cu,tius, alt,conu,eler, ter,imis,empo,nunt,stim, mis,us l,aret,onis,esid,enta, cel,endu,m ma,s si,re n,tari,cele,is l,s ab,es s,nten,minu,rume, sen,ieba,ltit,icit,at a,t po,orti,s ui,ortu,in a,llo ,summ,s le,flum,null,coll,tae , uir,tare,nos ,frum,t pa,inst,mini,o pr,ircu,cta ,t ho,ue h,imo ,conc,os e,tia ,tame,aesi,ue u,i su,s lo,esta,s ac,locu,haec,aec ,m ui,aban,deba,arem, fug,tiss,sunt,prou,ctum, cap,faci,ntis,uti ,elli,imum,ende,dio ,oque,rita,m si,ur i,unti,a pr,bsid, lab,hibe,etia, iti,ilio,exis,eris,ur e,die ,s om, id ,loci,itin,iqua,icul,eper,ssis,ae p,eos ,a pa,mine, spe, reg, hoc,hoc ,e si,quas, eos,nia ,t de,s ut,ator,rman,is f,in e,us f,aber,icis,rare,as c,stiu,o di,cent, ded,roui,suis,et e,i et,s er,ipse,pote, mit,oper,uitu,orem,ueru,ratu,os i,e pa, obs,iori,is t,us t,imen,ad s,re s,uius,m ha,ulo ,ur c,ae a,ntin,e ho,s ha,actu,urum,elle, man,onfi, des,esti,rcum,terf,tter, eti,us o,inem,neri,litu, noc,seru, nec,acie,fini,tent,e im,rte ,s te,idem,pse , ses, dim,itti,o qu,t hi,ueri,am s,ecer,s eq,ario,dimi, sun,ia p,sese, por,io c,uert, rep,ime , inf,lati,onue,ito ,mped, re ,alia,pect,isce,us h,nera,rter,disc,e ab,a ex,illi,plur,se e,cede,erte,itib,mano,e ui, pug,t eo,duct,t pe,ctor,n po,xist, gra,oris,d ca,auit,er s,m om,re u,cita,nit ,m lo,pati,uite,peiu, ea ,fere,e au,ria ,e ut,enda,s im, uic,ricu,ssit,nstr,ntra,ato ,s ne,em d,et u, aux,is h,e eo,rius,r se,erma,simu,et m,erre,ines,occu, dom,eric,nt m
dbg_book01,caesar,dbg,1,56410,0.0043432016,0.0029427406,0.0038822904,0.0028186492,0.0032086509,0.003510016,0.0018968268,0.0034568339,0.0028541039,0.002357738,0.0019677362,0.0016131892,0.0014713703,0.0025172842,0.001506825,0.0028895586,0.0020209183,0.0024641021,0.0023400106,0.0018968268,0.0018968268,0.002109555,0.0024286474,0.0012940968,0.0013650062,0.0018968268,0.0010104591,0.0013118241,0.0013650062,0.0019854636,0.0015600071,0.0010104591,0.0010990959,0.0011345506,0.0008863677,0.0011700053,0.0014890977,0.0015422797,0.0010459138,0.0010281865,0.0015422797,0.0015422797,0.0015422797,0.00120546,0.0012763694,0.000850913,0.001152278,0.0008331856,0.0008331856,0.0015600071,0.0024286474,0.00120546,0.0017018259,0.0009572771,0.0012409147,0.001755008,0.0013827336,0.0021450098,0.0013118241,0.0009750044,0.0007800035,0.0019322815,0.0010813686,0.0008863677,0.0008686403,0.0009927318,0.0016309165,0.0009927318,0.0013827336,0.0013827336,0.001152278,0.002056373,0.0014181883,0.0008154583,0.0008331856,0.000850913,0.0014004609,0.0009218224,0.0010990959,0.0014713703,0.0020209183,0.0007445488,0.0014004609,0.0009218224,0.0010813686,0.000850913,0.000904095,0.0009750044,0.0008863677,0.0010636412,0.0006381847,0.0011345506,0.0008331856,0.0008863677,0.0016663712,0.0009927318,0.0006559121,0.0010459138,0.0008331856,0.001506825,0.0005850027,0.0010104591,0.0006736394,0.0006559121,0.0009395497,0.0007977309,0.000904095,0.000549548,0.00060273,0.0018613721,0.0009927318,0.0006381847,0.0007622762,0.0007268215,0.000549548,0.0004609112,0.0007800035,0.0007977309,0.0008154583,0.0006204574,0.0016840986,0.0014359156,0.0014359156,0.0009218224,0.0016131892,0.0007445488,0.0008686403,0.0007445488,0.0007268215,0.0006559121,0.0008154583,0.0007977309,0.0007977309,0.0006559121,0.0005672753,0.000850913,0.0011877327,0.000850913,0.001152278,0.0010990959,0.0014004609,0.0011168233,0.0012231874,0.0005140932,0.0006559121,0.0006559121,0.0006736394,0.0007090941,0.0006381847,0.0006559121,0.0004077291,0.0004786385,0.0005850027,0.0005672753,0.0003900018,0.000549548,0.0005850027,0.0007090941,0.0005850027,0.0008154583,0.0007445488,0.0004609112,0.0005672753,0.0008331856,0.0004254565,0.0006736394,0.0003900018,0.0003545471,0.000850913,0.0009750044,0.0003722744,0.0009572771,0.001152278,0.0008154583,0.0006559121,0.0004431838,0.0008863677,0.0010459138,0.0006204574,0.0008863677,0.0007800035,0.000850913,0.000549548,0.000549548,0.0006913668,0.0004786385,0.0004963659,0.0010636412,0.0003545471,0.0007622762,0.0008331856,0.0006736394,0.000549548,0.0005140932,0.0007268215,0.0006736394,0.0007622762,0.0007090941,0.0007977309,0.0007622762,0.0010281865,0.0010990959,0.0007268215,0.0007268215,0.0004963659,0.00060273,0.0010104591,0.00060273,0.0004963659,0.0007090941,0.0008154583,0.0006913668,0.0005318206,0.0005318206,0.0004254565,0.0008154583,0.0008863677,0.0006913668,0.0007445488,0.0008154583,0.0006204574,0.000301365,0.0005140932,0.0003368197,0.000549548,0.0004609112,0.0005318206,0.0007800035,0.0006559121,0.0006913668,0.0005318206,0.0006913668,0.0013118241,0.0004609112,0.000549548,0.0006736394,0.0003722744,0.0006381847,0.0003368197,0.0006559121,0.0004786385,0.0006559121,0.0007800035,0.0006913668,0.0007977309,0.0005850027,0.0005318206,0.000850913,0.0013295515,0.0004609112,0.0006559121,0.0004254565,0.0007800035,0.0003545471,0.0005318206,0.0006559121,0.0007800035,0.0004609112,0.0003722744,0.0006204574,0.0005318206,0.0005850027,0.0003722744,0.0003368197,0.0003190924,0.0003900018,0.0002836377,0.0007090941,0.0002659103,5.31821e-05,0.0006381847,0.0004431838,0.0005140932,0.0005140932,0.00060273,0.0007622762,0.0007622762,0.0004963659,0.0007090941,0.0004786385,0.0004609112,0.0004963659,0.0006559121,0.0003722744,0.00060273,0.0003190924,0.0006736394,0.000549548,0.0004609112,0.0008863677,0.0006204574,0.0004254565,0.0004077291,0.0004077291,0.0005140932,0.0005672753,0.0004254565,0.0002127282,0.000549548,0.0005318206,0.0003190924,0.0003722744,0.000549548,0.0003368197,0.0004254565,0.0004786385,0.0006736394,0.0008331856,0.0005140932,0.0004963659,0.0007977309,0.0006559121,0.0004431838,0.0006913668,0.0008331856,0.0004254565,0.0009395497,0.0006381847,0.000301365,0.0001772735,0.000301365,0.0007268215,0.0011168233,0.000301365,0.0004609112,0.0004963659,0.0004254565,0.0004786385,0.0005850027,0.0004609112,0.0004963659,0.0006381847,0.0004609112,0.0006559121,0.0003722744,0.0002836377,0.0006736394,0.0002127282,5.31821e-05,0.0007800035,0.0006381847,0.0002659103,0.0002659103,0.0004077291,0.0005672753,0.000301365,0.0002836377,0.0007268215,0.000549548,0.0004609112,0.000301365,0.00060273,0.0005850027,0.0004077291,0.0004077291,0.0003900018,0.0004431838,0.0005672753,0.0003900018,0.0004254565,0.0002836377,0.0004963659,0.0005672753,0.0002836377,0.0002836377,0.000549548,0.0003900018,0.0004963659,0.0002659103,0.0003368197,0.000301365,0.0002836377,0.0004254565,0.0003545471,0.0002304556,0.0002127282,0.000301365,0.0004431838,0.0006381847,0.000549548,0.0002304556,0.0008331856,0.0004786385,0.0,0.0,0.0004609112,0.0007800035,0.000301365,0.0004609112,0.000301365,0.0005850027,0.0004609112,0.0,0.0006381847,0.0003368197,0.0005318206,0.0002304556,0.0004077291,0.0002127282,0.0005140932,0.0005140932,0.0003900018,0.000301365,0.0004077291,0.0006381847,0.0004254565,0.0005140932,0.000549548,0.000301365,0.0002481829,0.0008686403,0.0004254565,0.0004963659,0.0002659103,0.0006736394,0.0003722744,0.0004786385,0.0004609112,0.0004786385,0.0003900018,0.0005318206,0.0002659103,0.0003368197,0.00060273,0.0003368197,0.0002659103,0.0002481829,0.0003900018,0.0004609112,0.0002481829,0.0004431838,0.0003368197,0.0004254565,0.0002659103,0.0006736394,0.0005850027,0.0002481829,0.0003368197,0.0002127282,0.0006559121,0.00060273,0.000301365,0.0003722744,0.0003545471,0.000301365,0.0002127282,0.0003368197,0.0002481829,0.0007090941,0.0003722744,0.0003545471,0.0004077291,0.0005850027,0.0003545471,0.00060273,0.000549548,0.0005850027,0.0005850027,0.0005850027,0.0003368197,0.0002481829,0.0003545471,0.0002836377,0.0006204574,0.0004254565,0.0004786385,0.0003722744,0.000301365,0.0008331856,0.0002836377,0.0006559121,0.0009927318,0.0006913668,0.0004431838,0.0003190924,0.0004963659,0.0001418188,0.0004963659,0.0009927318,0.0004786385,0.0002659103,0.0006736394,0.0001950009,0.0003545471,0.0001950009,0.0004431838,0.000301365,0.0004609112,0.0002304556,0.0001595462,0.0002304556,0.0004963659,0.0004609112,0.0002481829,0.0007800035,0.000904095,0.0003190924,8.86368e-05,0.0002481829,0.0009927318,0.0004254565,0.0004963659,0.0001595462,0.000549548,0.0005318206,0.0005140932,0.0001950009,0.0004431838,0.0004431838,0.0004254565,0.0002304556,0.0003900018,0.0004609112,0.0003190924,0.0004077291,0.0004431838,0.0004609112,0.0002127282,0.0002659103,0.0003722744,0.0003900018,0.000301365,0.0005672753,0.0003545471,0.0003368197,0.000850913,0.0005672753,0.0004254565,0.0002304556,0.0001418188,0.0004963659,0.000549548,0.0002836377,0.0005672753,0.0005850027,0.0002481829,0.0004609112,0.0003900018,0.0003545471,0.0007800035,0.0005850027,0.0003545471,0.0002481829,0.0003722744,0.0004786385,0.0002836377,0.0003190924,0.0001950009,0.0003722744,0.0002659103,0.0001240915,0.0004786385,0.0001418188,0.0001595462,0.0004431838,0.0003722744,0.0003190924,0.0002659103,0.0004254565,0.000301365,0.0003190924,0.0002481829,0.0003900018,0.0002836377,0.0004077291,0.0003545471,0.0004254565,0.000301365,0.0004431838,0.00060273,0.0002481829,0.0004963659,0.0003368197,0.0003722744,0.0004963659,0.0003368197,0.0004254565,0.0003900018,0.0005318206,0.0009395497,0.0005850027,0.0002304556,0.0002481829,0.0004431838,0.0002127282,0.0004254565,0.0001950009,0.0005850027,0.0002481829,0.0001950009,0.0001418188,0.0004786385,0.0004254565,0.0004963659,0.0007268215,0.0002836377,0.0001595462,0.0003190924,0.0002659103,0.0004431838,0.0007268215,0.0003900018,0.0002127282,0.0001240915,0.0001595462,0.0004609112,0.000301365,0.0002836377,0.0003545471,0.000904095,0.0001772735,0.000301365,0.0001772735,0.0004963659,0.0003900018,0.0004254565,0.0001772735,0.0005318206,0.0003368197,0.0003368197,0.0001950009,0.0001950009,0.0003190924,0.0003722744,0.0003368197,0.0002127282,0.0002481829,0.000549548,0.0001950009,0.0003900018,0.0001063641,0.0001595462,0.0002836377,0.0004609112,0.0004786385,0.0002836377,0.0005140932,0.0004431838,0.0001950009,0.0002836377,5.31821e-05,0.0002836377,0.0002836377,0.000549548,0.0003900018,0.0003900018,0.0003368197,0.0003722744,0.0001772735,0.0002304556,0.0001240915,0.0002481829,0.0002481829,5.31821e-05,5.31821e-05,5.31821e-05,5.31821e-05,0.000301365,0.0001418188,0.0002481829,0.0004431838,0.0001772735,0.0003368197,0.0002304556,0.0001772735,0.0001595462,0.0002304556,0.0002836377,0.0002304556,0.000301365,0.0001950009,0.0002836377,0.0004077291,0.0004254565,0.0002481829,0.0003722744,0.0001772735,0.0001595462,0.0002481829,0.0002127282,0.0003900018,0.0004254565,0.0002659103,0.0001595462,0.0003900018,0.0005850027,0.0003368197,0.000301365,8.86368e-05,0.0001772735,0.0002304556,0.0002481829,7.09094e-05,0.0002304556,0.0008154583,0.0002659103,0.0001772735,0.0002836377,0.0003722744,0.0005140932,0.0002127282,0.0002127282,0.0001595462,0.000301365,0.0004254565,0.0001772735,0.0002659103,0.0002127282,0.000301365,0.0004077291,0.0003722744,7.09094e-05,0.0003368197,0.0003190924,0.000301365,0.0002481829,0.0001240915,0.000301365,0.0001950009,0.0001418188,0.0003368197,0.0002659103,0.000301365,0.0001772735,0.0004963659,0.0002304556,0.0001063641,0.0002836377,0.0001240915,0.0003722744,0.0002836377,0.0002659103,0.0004609112,0.0002659103,0.0001240915,0.0001772735,0.0002659103,0.0003900018,0.0003900018,0.0004963659,0.0003545471,0.000301365,0.0001950009,0.0002481829,0.0004254565,0.0001772735,0.0003190924,0.0001240915,0.0002481829,0.0001950009,0.0002481829,0.0002836377,0.000301365,0.0002481829,0.0003900018,0.0001418188,5.31821e-05,0.0001772735,0.0002836377,0.0003190924,0.0005318206,0.0003545471,0.0001595462,0.0001950009,0.0002127282,0.0002127282,0.0001950009,0.0002127282,0.0002481829,0.0002659103,0.0003368197,0.0002836377,0.0004609112,0.0003545471,0.0001950009,0.0001240915,0.0002127282,0.0002659103,0.0001772735,0.0001772735,0.0003722744,0.0003368197,0.0001418188,0.0001418188,0.0002659103,0.0002659103,0.0001950009,0.0003900018,0.0002481829,0.0004431838,0.0002127282,0.0004609112,0.0002836377,0.0002127282,0.0003722744,0.0002127282,0.0005672753,0.0001595462,0.00060273,0.0003190924,0.0001063641,0.0002127282,0.0001418188,0.0003900018,0.0001418188,0.0003368197,0.0002127282,0.0003368197,0.0001772735,0.0002304556,0.0003368197,0.0003545471,0.000301365,0.0003190924,0.0001595462,0.0002481829,0.0004077291,0.0001950009,0.0004963659,0.0001418188,0.0003545471,0.0001772735,0.0002304556,0.0003722744,0.0001595462,0.0001772735,0.0004963659,0.0001950009,0.0003722744,0.000301365,0.0001772735,0.0001595462,0.0001595462,0.0003900018,0.0002304556,0.0004786385,0.0001418188,0.0002481829,0.0002659103,0.0001950009,0.0004963659,0.0004254565,0.0003900018,0.0003900018,0.0004077291,0.0002304556,0.0004254565,0.000301365,0.0002481829,0.0002659103,0.0001950009,0.0001418188,0.0004609112,0.0004786385,0.0003368197,0.000301365,0.0001595462,0.0003368197,0.000301365,0.0001950009,8.86368e-05,0.0001772735,0.0002836377,0.0001595462,0.0002659103,0.0003368197,0.0001772735,0.0004077291,0.0001240915,0.0001418188,0.0002304556,0.0001772735,0.0002481829,0.0003545471,0.0002127282,0.0003722744,0.0002836377,7.09094e-05,0.0002304556,0.0001772735,0.0002304556,0.0003722744,0.0003368197,0.0005672753,0.0005140932,0.0002127282,0.0001950009,0.0002481829,0.0001595462,0.0001595462,7.09094e-05,0.0002304556,0.000301365,0.0001950009,0.0003545471,0.0002836377,0.0001418188,0.0001418188,0.0001772735,0.0001950009,0.0003545471,0.0003722744,0.0002659103,0.0001772735,0.0001240915,0.0002481829,0.0003545471,0.0003190924,0.0004609112,5.31821e-05,0.0001418188,0.0003368197,0.0002659103,0.0003545471,0.0003190924,0.0002659103,0.0001595462,0.0008686403,5.31821e-05,0.0001772735,0.0002481829,0.0004609112,3.54547e-05,0.0001950009,0.000301365,0.0003190924,0.0002304556,0.0001418188,0.0002481829,0.0001950009,0.0001595462,0.0001595462,0.0002127282,0.0001950009,0.0001950009,0.0001772735,0.0002659103,0.0001772735,0.0003900018,0.0001240915,0.0001950009,0.0002127282,0.0001063641,0.0002481829,0.0004609112,0.0002304556,0.0002481829,0.0001063641,0.0004609112,0.0001595462,0.0002304556,0.0004077291,0.0002659103,0.000301365,0.0001772735,0.0003190924,0.0002481829,0.0005140932,0.0001240915,0.0001418188,0.0003190924,0.0002659103,0.0002836377,0.0002127282,8.86368e-05,0.0002127282,0.0002481829,0.0001772735,0.0001240915,1.77274e-05,0.0004963659,0.0001240915,0.0002659103,0.0003545471,0.0002659103,8.86368e-05,0.0002659103,0.0003722744,0.0002127282,0.0002481829,0.0001240915,8.86368e-05,0.0001595462,0.0001595462,0.0001595462,0.0002836377,0.0002304556,0.0002481829,0.000301365,0.0002304556,0.000301365,0.0004786385,0.0003368197,0.0003190924,0.0003368197,0.0004786385,0.0002659103,0.000301365,0.0001950009,0.0001418188
