"","Caesar_DBC","Caesar_DBG-01","Caesar_DBG-02","Caesar_DBG-03","Caesar_DBG-04","Caesar_DBG-05","Caesar_DBG-06","Caesar_DBG-07","Hirtius_DBG-08"
"Caesar_DBC",0,1.28532184605443,1.26840411256352,1.1206240013062,1.20895774099964,0.912639846685816,1.01424658785162,0.842699698112295,1.20674626383977
"Caesar_DBG-01",1.28532184605443,0,1.28416153203987,1.32513833287776,1.1373786098451,1.27032542217563,1.19805611343484,1.26603565588566,1.44084746489072
"Caesar_DBG-02",1.26840411256352,1.28416153203987,0,1.17993918539584,1.23773551671641,1.22130948160966,1.2753796222017,1.04837943575837,1.28243690964991
"Caesar_DBG-03",1.1206240013062,1.32513833287776,1.17993918539584,0,1.05401872265201,0.984676446477095,1.07564113788816,1.09043223211575,1.19647381528267
"Caesar_DBG-04",1.20895774099964,1.1373786098451,1.23773551671641,1.05401872265201,0,1.05196663451323,1.17212230991036,1.18833740026167,1.36086947730889
"Caesar_DBG-05",0.912639846685816,1.27032542217563,1.22130948160966,0.984676446477095,1.05196663451323,0,1.07608205390548,0.870213659414605,1.20218090061012
"Caesar_DBG-06",1.01424658785162,1.19805611343484,1.2753796222017,1.07564113788816,1.17212230991036,1.07608205390548,0,1.00243339567431,1.22591788134393
"Caesar_DBG-07",0.842699698112295,1.26603565588566,1.04837943575837,1.09043223211575,1.18833740026167,0.870213659414605,1.00243339567431,0,1.06819646644301
"Hirtius_DBG-08",1.20674626383977,1.44084746489072,1.28243690964991,1.19647381528267,1.36086947730889,1.20218090061012,1.22591788134393,1.06819646644301,0
