"","Caesar_DBC","Caesar_DBG-01","Caesar_DBG-02","Caesar_DBG-03","Caesar_DBG-04","Caesar_DBG-05","Caesar_DBG-06","Caesar_DBG-07","Hirtius_DBG-08"
"Caesar_DBC",0,1.25620609739075,1.14360118168425,1.09914817830214,1.07882957777417,0.930164650303354,1.07146981478148,0.85914872933547,1.2348369750187
"Caesar_DBG-01",1.25620609739075,0,1.2983064858729,1.30713483946648,1.17199954701481,1.31733669622366,1.35650648565632,1.29740357892198,1.39149009862099
"Caesar_DBG-02",1.14360118168425,1.2983064858729,0,1.05146358992213,1.12029401441575,1.0116386683421,1.31338586306651,1.07418184878045,1.38232186966548
"Caesar_DBG-03",1.09914817830214,1.30713483946648,1.05146358992213,0,1.08893253022866,0.969274899463694,1.23143384933644,1.00107748214154,1.27872953285461
"Caesar_DBG-04",1.07882957777417,1.17199954701481,1.12029401441575,1.08893253022866,0,1.05585846437381,1.15928046570202,1.19180893824486,1.34755215564723
"Caesar_DBG-05",0.930164650303354,1.31733669622366,1.0116386683421,0.969274899463694,1.05585846437381,0,1.06936946115835,0.863095441421891,1.19476236769229
"Caesar_DBG-06",1.07146981478148,1.35650648565632,1.31338586306651,1.23143384933644,1.15928046570202,1.06936946115835,0,1.03339815870359,1.27476667582877
"Caesar_DBG-07",0.85914872933547,1.29740357892198,1.07418184878045,1.00107748214154,1.19180893824486,0.863095441421891,1.03339815870359,0,1.11725184616798
"Hirtius_DBG-08",1.2348369750187,1.39149009862099,1.38232186966548,1.27872953285461,1.34755215564723,1.19476236769229,1.27476667582877,1.11725184616798,0
